id,name,cin,city,created_at,postal_code,street,street_number,updated_at,uri
423954,Obec Uhrovské Podhradie,800121,Uhrovské Podhradie,2019-07-07T04:00:55.226Z,95641,,,2019-07-07T04:00:55.226Z,ico://sk/00800121
423955,Obec Úľany nad Žitavou,800236,Úľany nad Žitavou,2019-07-07T04:00:55.232Z,94103,Hlavná,51,2019-07-07T04:00:55.232Z,ico://sk/00800236
423956,Obec Uloža,329720,Uloža,2019-07-07T04:00:55.239Z,05371,,,2019-07-07T04:00:55.239Z,ico://sk/00329720
423957,Obec Unín,310107,Unín,2019-07-07T04:00:55.245Z,90846,,,2019-07-07T04:00:55.245Z,ico://sk/00310107
423958,Obec Urmince,311227,Urmince,2019-07-07T04:00:55.251Z,95602,,,2019-07-07T04:00:55.251Z,ico://sk/00311227
423959,Obec Uzovce,327921,Uzovce,2019-07-07T04:00:55.257Z,08266,,,2019-07-07T04:00:55.257Z,ico://sk/00327921
423960,Obec Uzovské Pekľany,327930,Uzovské Pekľany,2019-07-07T04:00:55.264Z,08263,,,2019-07-07T04:00:55.264Z,ico://sk/00327930
423961,Základná škola Komenského Bardejov,37873539,Bardejov,2019-07-07T04:00:55.268Z,08513,Komenského,,2019-07-07T04:00:55.268Z,ico://sk/37873539
423962,Základná škola Komenského Snina,37873776,Snina,2019-07-07T04:00:55.272Z,06901,Komenského,16,2019-07-07T04:00:55.272Z,ico://sk/37873776
423963,Základná škola Košťany nad Turcom,37812106,Košťany nad Turcom,2019-07-07T04:00:55.279Z,03841,Ostrovná,,2019-07-07T04:00:55.279Z,ico://sk/37812106
423964,Základná škola Kovarce,37860666,Kovarce,2019-07-07T04:00:55.283Z,95615,,,2019-07-07T04:00:55.283Z,ico://sk/37860666
423965,Základná škola Kráľa Svätopluka Nitra,37861344,Nitra,2019-07-07T04:00:55.287Z,94901,Dražovská,,2019-07-07T04:00:55.287Z,ico://sk/37861344
423966,Okresný úrad Košice - okolie - odbor živnostenského podnikania,151866,,2019-07-07T04:00:55.291Z,,,,2019-07-07T04:00:55.291Z,ico://sk/00151866_10183
423967,Okresný úrad Krupina,151866,Krupina,2019-07-07T04:00:55.299Z,,,,2019-07-07T04:00:55.299Z,ico://sk/00151866_10185
423968,Okresný úrad Kysucké Nové Mesto - katastrálny odbor,151866,Kysucké Nové Mesto,2019-07-07T04:00:55.304Z,,,,2019-07-07T04:00:55.304Z,ico://sk/00151866_10188
423969,Okresný úrad Žiar nad Hronom - organizačný odbor,151866,Žiar nad Hronom,2019-07-07T04:00:55.310Z,,,,2019-07-07T04:00:55.310Z,ico://sk/00151866_10317
423970,Okresný úrad Levoča - katastrálny odbor,151866,Levoča,2019-07-07T04:00:55.316Z,,,,2019-07-07T04:00:55.316Z,ico://sk/00151866_10192
423971,Okresný úrad Lučenec - katastrálny odbor,151866,Lučenec,2019-07-07T04:00:55.320Z,,,,2019-07-07T04:00:55.320Z,ico://sk/00151866_10195
423972,Okresný úrad Lučenec - organizačný odbor,151866,Lučenec,2019-07-07T04:00:55.328Z,,,,2019-07-07T04:00:55.328Z,ico://sk/00151866_10197
423973,Okresný úrad Malacky,151866,Malacky,2019-07-07T04:00:55.332Z,,,,2019-07-07T04:00:55.332Z,ico://sk/00151866_10204
423974,Okresný úrad Malacky - katastrálny odbor,151866,Malacky,2019-07-07T04:00:55.337Z,,,,2019-07-07T04:00:55.337Z,ico://sk/00151866_10206
423975,Okresný úrad Malacky - odbor živnostenského podnikania,151866,Malacky,2019-07-07T04:00:55.342Z,,,,2019-07-07T04:00:55.342Z,ico://sk/00151866_10205
423976,Okresný úrad Michalovce,151866,Michalovce,2019-07-07T04:00:55.346Z,,,,2019-07-07T04:00:55.346Z,ico://sk/00151866_10212
423977,Okresný úrad Rožňava,151866,Rožňava,2019-07-07T04:00:55.350Z,,,,2019-07-07T04:00:55.350Z,ico://sk/00151866_10244
423978,Okresný úrad Rožňava - katastrálny odbor,151866,Rožňava,2019-07-07T04:00:55.354Z,,,,2019-07-07T04:00:55.354Z,ico://sk/00151866_10245
423979,Okresný úrad Rožňava - živnostenský odbor,151866,Rožňava,2019-07-07T04:00:55.358Z,,,,2019-07-07T04:00:55.358Z,ico://sk/00151866_10246
423980,Okresný úrad Ružomberok - katastrálny odbor,151866,Ružomberok,2019-07-07T04:00:55.362Z,,,,2019-07-07T04:00:55.362Z,ico://sk/00151866_10249
423981,Okresný úrad Ružomberok - odbor cestnej dopravy a PK,151866,Ružomberok,2019-07-07T04:00:55.366Z,,,,2019-07-07T04:00:55.366Z,ico://sk/00151866_10253
423982,Okresný úrad Ružomberok - odbor starostlivosti o životné prostredie,151866,Ružomberok,2019-07-07T04:00:55.370Z,,,,2019-07-07T04:00:55.370Z,ico://sk/00151866_10251
423983,Okresný úrad Ružomberok - odbor všeobecnej vnútornej správy,151866,Ružomberok,2019-07-07T04:00:55.373Z,,,,2019-07-07T04:00:55.373Z,ico://sk/00151866_10248
423984,Okresný úrad Ružomberok - odbor živnostenského podnikania,151866,Ružomberok,2019-07-07T04:00:55.378Z,,,,2019-07-07T04:00:55.378Z,ico://sk/00151866_10250
423985,Okresný úrad Ružomberok - organizačný odbor,151866,Ružomberok,2019-07-07T04:00:55.383Z,,,,2019-07-07T04:00:55.383Z,ico://sk/00151866_10252
423986,Okresný úrad Ružomberok - pozemkový a lesný odbor,151866,Ružomberok,2019-07-07T04:00:55.388Z,,,,2019-07-07T04:00:55.388Z,ico://sk/00151866_10254
423987,Okresný úrad Sabinov - katastrálny odbor,151866,Sabinov,2019-07-07T04:00:55.395Z,,,,2019-07-07T04:00:55.395Z,ico://sk/00151866_10255
423988,Okresný úrad Senec - katastrálny odbor,151866,Senec,2019-07-07T04:00:55.401Z,,,,2019-07-07T04:00:55.401Z,ico://sk/00151866_10261
423989,Okresný úrad Snina,151866,Snina,2019-07-07T04:00:55.406Z,,,,2019-07-07T04:00:55.406Z,ico://sk/00151866_10262
423990,Okresný úrad Snina - katastrálny odbor,151866,Snina,2019-07-07T04:00:55.411Z,,,,2019-07-07T04:00:55.411Z,ico://sk/00151866_10263
423991,Okresný úrad Sobrance,151866,Sobrance,2019-07-07T04:00:55.415Z,,,,2019-07-07T04:00:55.415Z,ico://sk/00151866_10264
423992,Okresný úrad Sobrance - katastrálny odbor,151866,Sobrance,2019-07-07T04:00:55.420Z,,,,2019-07-07T04:00:55.420Z,ico://sk/00151866_10265
423993,Okresný úrad Spišská Nová Ves,151866,Spišská Nová Ves,2019-07-07T04:00:55.424Z,,,,2019-07-07T04:00:55.424Z,ico://sk/00151866_10266
423994,Okresný úrad Michalovce - katastrálny odbor,151866,Michalovce,2019-07-07T04:00:55.429Z,,,,2019-07-07T04:00:55.429Z,ico://sk/00151866_10214
423995,Okresný úrad Michalovce - odbor živnostenského podnikania,151866,Michalovce,2019-07-07T04:00:55.434Z,,,,2019-07-07T04:00:55.434Z,ico://sk/00151866_10213
423996,Okresný úrad Námestovo - katastrálny odbor,151866,Námestovo,2019-07-07T04:00:55.438Z,,,,2019-07-07T04:00:55.438Z,ico://sk/00151866_10215
423997,Okresný úrad Námestovo - odbor živnostenského podnikania,151866,Námestovo,2019-07-07T04:00:55.442Z,,,,2019-07-07T04:00:55.442Z,ico://sk/00151866_10217
423998,Okresný úrad Námestovo - organizačný odbor,151866,Námestovo,2019-07-07T04:00:55.447Z,,,,2019-07-07T04:00:55.447Z,ico://sk/00151866_10216
423999,Okresný úrad Nitra,151866,Nitra,2019-07-07T04:00:55.452Z,,,,2019-07-07T04:00:55.452Z,ico://sk/00151866_10223
424000,Okresný úrad Poltár,151866,Poltár,2019-07-07T04:00:55.456Z,,,,2019-07-07T04:00:55.456Z,ico://sk/00151866_10227
424001,Okresný úrad Poprad,151866,Poprad,2019-07-07T04:00:55.459Z,,,,2019-07-07T04:00:55.459Z,ico://sk/00151866_10228
424002,Mesto Čadca,313971,Čadca,2019-07-07T04:00:55.466Z,2201,Námestie slobody,2,2019-07-07T04:00:55.466Z,ico://sk/00313971
424003,"JUDr. Mária Cintavá, notár",31783929,Bratislava - mestská časť Nové Mesto,2019-07-07T04:00:55.470Z,83104,Trnavská cesta,,2019-07-07T04:00:55.470Z,ico://sk/31783929
424004,Mesto Bojnice,318001,Bojnice,2019-07-07T04:00:55.474Z,97201,Sládkovičova,1,2019-07-07T04:00:55.474Z,ico://sk/00318001
424005,Mesto Dudince,319902,Dudince,2019-07-07T04:00:55.478Z,96271,Okružná,212,2019-07-07T04:00:55.478Z,ico://sk/00319902
424006,Obec Slaská,320994,Slaská,2019-07-07T04:00:55.482Z,96622,,17,2019-07-07T04:00:55.482Z,ico://sk/00320994
424007,Základná škola s materskou školou Skačany,36125644,Skačany,2019-07-07T04:00:55.486Z,95853,Školská,,2019-07-07T04:00:55.486Z,ico://sk/36125644
424008,"JUDr. Ľudmila Joanidisová, notár",30857741,Bratislava - mestská časť Ružinov,2019-07-07T04:00:55.489Z,82109,Plynárenská,7,2019-07-07T04:00:55.489Z,ico://sk/30857741
424009,Obec Nižná Sitnica,332585,Nižná Sitnica,2019-07-07T04:00:55.493Z,,,105,2019-07-07T04:00:55.493Z,ico://sk/00332585
424010,Okresný úrad Topoľčany,151866,Topoľčany,2019-07-07T04:00:55.499Z,08001,Slovenská,69,2019-07-07T04:00:55.499Z,ico://sk/00151866_10328
424011,Ministerstvo zahraničných vecí a európskych záležitostí Slovenskej republiky,699021,Bratislava - mestská časť Staré Mesto,2019-07-07T04:00:55.503Z,83336,Hlboká cesta,2,2019-07-07T04:00:55.503Z,ico://sk/00699021
424012,Ministerstvo zdravotníctva SR,165565,,2019-07-07T04:00:55.508Z,83752,Limbová,3330,2019-07-07T04:00:55.508Z,ico://sk/00165565
424013,Ministerstvo životného prostredia Slovenskej republiky,42181810,Bratislava - mestská časť Staré Mesto,2019-07-07T04:00:55.512Z,81235,Námestie Ľ. Štúra,1,2019-07-07T04:00:55.512Z,ico://sk/42181810
424014,Najvyšší kontrolný úrad SR,30844878,,2019-07-07T04:00:55.516Z,82473,Priemyselná,2,2019-07-07T04:00:55.516Z,ico://sk/30844878
424015,Najvyšší súd Slovenskej republiky,165581,Bratislava - mestská časť Staré Mesto,2019-07-07T04:00:55.521Z,81490,Župné námestie,13,2019-07-07T04:00:55.521Z,ico://sk/00165581
424016,Národné športové centrum,30853923,Bratislava - mestská časť Ružinov,2019-07-07T04:00:55.525Z,83104,Trnavská,39,2019-07-07T04:00:55.525Z,ico://sk/30853923
424017,Nitriansky samosprávny kraj,37861298,Nitra,2019-07-07T04:00:55.529Z,94901,Rázusova,2A,2019-07-07T04:00:55.529Z,ico://sk/37861298
424018,Poštový regulačný úrad,37808508,Žilina,2019-07-07T04:00:55.533Z,01001,ul. 1. mája,16,2019-07-07T04:00:55.533Z,ico://sk/37808508
424019,Prešovský samosprávny kraj,37870475,Prešov,2019-07-07T04:00:55.539Z,08001,Námestie mieru,2,2019-07-07T04:00:55.539Z,ico://sk/37870475
424020,"Protimonopolný úrad SR, Bratislava",699063,Bratislava - mestská časť Ružinov,2019-07-07T04:00:55.542Z,82603,Drieňová,24,2019-07-07T04:00:55.542Z,ico://sk/00699063
424021,Puncový úrad SR,2551,Bratislava - mestská časť Staré Mesto,2019-07-07T04:00:55.546Z,81456,Medená,10,2019-07-07T04:00:55.546Z,ico://sk/00002551
424022,Rada pre vysielanie a retransmisiu,30844151,Bratislava - mestská časť Staré Mesto,2019-07-07T04:00:55.550Z,81000,Dobrovičova,8,2019-07-07T04:00:55.550Z,ico://sk/30844151
424023,Slovenská inšpekcia životného prostredia - ústredie,156906,Bratislava - mestská časť Nové Mesto,2019-07-07T04:00:55.555Z,83101,Jeséniova,17D,2019-07-07T04:00:55.555Z,ico://sk/00156906
424024,Sociálna poisťovňa,30807484,Bratislava - mestská časť Staré Mesto,2019-07-07T04:00:55.560Z,81363,Ul. 29. augusta,8 a 10,2019-07-07T04:00:55.560Z,ico://sk/30807484
424025,Štatistický úrad Slovenskej republiky,166197,Bratislava - mestská časť Ružinov,2019-07-07T04:00:55.565Z,82467,Miletičova,3,2019-07-07T04:00:55.565Z,ico://sk/00166197
424026,Štátny Pedagogický ústav,30807506,Bratislava - mestská časť Nové Mesto,2019-07-07T04:00:55.570Z,83000,Pluhová,8,2019-07-07T04:00:55.570Z,ico://sk/30807506
424027,Telekomunikačný úrad SR,30844355,Bratislava - mestská časť Staré Mesto,2019-07-07T04:00:55.576Z,82855,Továrenská,7,2019-07-07T04:00:55.576Z,ico://sk/30844355
424028,Trenčiansky samosprávny kraj,36126624,Trenčín,2019-07-07T04:00:55.582Z,91101,K dolnej stanici,20A,2019-07-07T04:00:55.582Z,ico://sk/36126624
424029,Trnavský samosprávny kraj,37836901,Trnava,2019-07-07T04:00:55.585Z,91701,Starohájska,10,2019-07-07T04:00:55.585Z,ico://sk/37836901
424030,Úrad jadrového dozoru Slovenskej republiky,30844185,Bratislava - mestská časť Ružinov,2019-07-07T04:00:55.589Z,82007,Bajkalská,27,2019-07-07T04:00:55.589Z,ico://sk/30844185
424031,Úrad na ochranu osobných údajov SR,36064220,Bratislava - mestská časť Ružinov,2019-07-07T04:00:55.592Z,82007,Hraničná,12,2019-07-07T04:00:55.592Z,ico://sk/36064220
424032,Úrad pre dohľad nad zdravotnou starostlivosťou,30796482,Bratislava - mestská časť Ružinov,2019-07-07T04:00:55.596Z,82924,Žellova,2,2019-07-07T04:00:55.596Z,ico://sk/30796482
424033,Generálna prokuratúra SR,166481,Bratislava - mestská časť Staré Mesto,2019-07-07T04:00:55.599Z,81285,Štúrova,2,2019-07-07T04:00:55.599Z,ico://sk/00166481
424034,Kancelária Národnej rady SR,151491,Bratislava - mestská časť Staré Mesto,2019-07-07T04:00:55.603Z,81280,Námestie Alexandra Dubčeka,1,2019-07-07T04:00:55.603Z,ico://sk/00151491
424035,Kancelária prezidenta SR,30845157,Bratislava - mestská časť Staré Mesto,2019-07-07T04:00:55.607Z,81000,Hodžovo námestie,1,2019-07-07T04:00:55.607Z,ico://sk/30845157
424036,Kancelária Súdnej rady SR,30793629,Bratislava - mestská časť Staré Mesto,2019-07-07T04:00:55.611Z,81422,Župné námestie,13,2019-07-07T04:00:55.611Z,ico://sk/30793629
424037,Kancelária Ústavného súdu SR,31947000,,2019-07-07T04:00:55.614Z,04265,Hlavná Košice,110,2019-07-07T04:00:55.614Z,ico://sk/31947000
424038,Kancelária verejného ochrancu práv,36064041,Bratislava - mestská časť Ružinov,2019-07-07T04:00:55.617Z,82101,Nevädzová,5,2019-07-07T04:00:55.617Z,ico://sk/36064041
424039,Mesto Martin,316792,Martin,2019-07-07T04:00:55.621Z,03649,Námestie S. H. Vajanského,1,2019-07-07T04:00:55.621Z,ico://sk/00316792
424040,Košický samosprávny kraj,35541016,Košice - mestská časť Staré Mesto,2019-07-07T04:00:55.626Z,04266,Námestie Maratónu mieru,,2019-07-07T04:00:55.626Z,ico://sk/35541016
424041,Ministerstvo dopravy a výstavby Slovenskej republiky,30416094,Bratislava - mestská časť Staré Mesto,2019-07-07T04:00:55.630Z,81005,Námestie slobody,,2019-07-07T04:00:55.630Z,ico://sk/30416094
424042,Ministerstvo financií Slovenskej republiky,151742,Bratislava - mestská časť Staré Mesto,2019-07-07T04:00:55.634Z,81782,Štefanovičova,5,2019-07-07T04:00:55.634Z,ico://sk/00151742
424043,Ministerstvo hospodárstva SR,686832,,2019-07-07T04:00:55.639Z,82715,Mierová,17-19,2019-07-07T04:00:55.639Z,ico://sk/00686832
424044,Ministerstvo kultúry Slovenskej republiky,165182,Bratislava - mestská časť Staré Mesto,2019-07-07T04:00:55.642Z,81331,Nám. SNP,33,2019-07-07T04:00:55.642Z,ico://sk/00165182
424045,Ministerstvo obrany Slovenskej republiky,30845572,Bratislava - mestská časť Nové Mesto,2019-07-07T04:00:55.646Z,83247,Kutuzovova,8,2019-07-07T04:00:55.646Z,ico://sk/30845572
424046,Ministerstvo pôdohospodárstva a rozvoja vidieka SR,156621,,2019-07-07T04:00:55.650Z,81266,Dobrovičova - BA,12,2019-07-07T04:00:55.650Z,ico://sk/00156621
424047,"Ministerstvo práce, sociálnych vecí a rodiny Slovenskej republiky",681156,Bratislava - mestská časť Staré Mesto,2019-07-07T04:00:55.654Z,81643,Špitálska,"4,6,8",2019-07-07T04:00:55.654Z,ico://sk/00681156
424048,"Ministerstvo školstva, vedy, výskumu a športu Slovenskej republiky",164381,,2019-07-07T04:00:55.659Z,81330,Stromová,1,2019-07-07T04:00:55.659Z,ico://sk/00164381
424049,Úrad pre reguláciu sieťových odvetví,36069841,Bratislava - mestská časť Ružinov,2019-07-07T04:00:55.663Z,82007,Bajkalská,,2019-07-07T04:00:55.663Z,ico://sk/36069841
424050,Obec Dačov,326933,Dačov,2019-07-07T04:00:55.667Z,08271,,,2019-07-07T04:00:55.667Z,ico://sk/00326933
424051,Obec Dolný Kalník,648361,Dolný Kalník,2019-07-07T04:00:55.672Z,03802,,,2019-07-07T04:00:55.672Z,ico://sk/00648361
424052,Obec Košecké Podhradie,317870,Košecké Podhradie,2019-07-07T04:00:55.678Z,01831,,,2019-07-07T04:00:55.678Z,ico://sk/00317870
424053,Obec Liptovská Teplá,315435,Liptovská Teplá,2019-07-07T04:00:55.683Z,03483,,,2019-07-07T04:00:55.683Z,ico://sk/00315435
424054,Obec Krušinec,330647,Krušinec,2019-07-07T04:00:55.688Z,09101,,,2019-07-07T04:00:55.688Z,ico://sk/00330647
424055,"Obec Trnávka, okres Trebišov",332011,Trnávka,2019-07-07T04:00:55.692Z,07801,Sečovská,4,2019-07-07T04:00:55.692Z,ico://sk/00332011
424056,Obec Janovce,322083,Janovce,2019-07-07T04:00:55.697Z,08641,,,2019-07-07T04:00:55.697Z,ico://sk/00322083
424057,Obec Vrbovka,319686,Vrbovka,2019-07-07T04:00:55.701Z,99106,,,2019-07-07T04:00:55.701Z,ico://sk/00319686
424058,Základná škola Kálmána Mikszátha Vrbovka,37833669,Vrbovka,2019-07-07T04:00:55.705Z,99106,,,2019-07-07T04:00:55.705Z,ico://sk/37833669
424059,Obec Vyšné Ružbachy,330264,Vyšné Ružbachy,2019-07-07T04:00:55.709Z,06502,,,2019-07-07T04:00:55.709Z,ico://sk/00330264
424060,Základná škola s materskou školou Vyšné Ružbachy,35534648,Vyšné Ružbachy,2019-07-07T04:00:55.713Z,06502,,,2019-07-07T04:00:55.713Z,ico://sk/35534648
424061,Obec Hostie,307980,Hostie,2019-07-07T04:00:55.718Z,95194,,,2019-07-07T04:00:55.718Z,ico://sk/00307980
424062,Ústav pamäti národa,37977997,,2019-07-07T04:00:55.722Z,82018,Miletičová,P.O.BOX 29,2019-07-07T04:00:55.722Z,ico://sk/37977997
424063,Výskumný ústav detskej psychológie a patopsychológie,681385,Bratislava - mestská časť Rača,2019-07-07T04:00:55.726Z,83105,Cyprichová,42,2019-07-07T04:00:55.726Z,ico://sk/00681385
424064,Žilinský samosprávny kraj,37808427,Žilina,2019-07-07T04:00:55.730Z,01109,Komenského,48,2019-07-07T04:00:55.730Z,ico://sk/37808427
424065,Základná škola Hostie,307980,Hostie,2019-07-07T04:00:55.734Z,95194,,,2019-07-07T04:00:55.734Z,ico://sk/00307980_10001
424066,"Materská škola, Hostie",307980,Hostie,2019-07-07T04:00:55.738Z,95194,,,2019-07-07T04:00:55.738Z,ico://sk/00307980_10002
424067,Obec Pobedim,311910,Pobedim,2019-07-07T04:00:55.742Z,91623,,,2019-07-07T04:00:55.742Z,ico://sk/00311910
424068,Obec Trenčianska Teplá,312045,Trenčianska Teplá,2019-07-07T04:00:55.746Z,91401,M. R. Štefánika,30,2019-07-07T04:00:55.746Z,ico://sk/00312045
424069,Základná škola J. Braneckého Trenčianska Teplá,34008900,Trenčianska Teplá,2019-07-07T04:00:55.750Z,91401,J. Braneckého,15,2019-07-07T04:00:55.750Z,ico://sk/34008900
424070,Materská škola Trenčianska Teplá,36131679,Trenčianska Teplá,2019-07-07T04:00:55.754Z,91401,Dobrá,,2019-07-07T04:00:55.754Z,ico://sk/36131679
424071,Obec Zamarovce,687251,Zamarovce,2019-07-07T04:00:55.758Z,91105,Zamarovská,97,2019-07-07T04:00:55.758Z,ico://sk/00687251
424072,"Materská škola, Zamarovce",687251,Zamarovce,2019-07-07T04:00:55.763Z,91105,Zamarovská,63,2019-07-07T04:00:55.763Z,ico://sk/00687251_10001
424073,Obec Hromoš,329908,Hromoš,2019-07-07T04:00:55.767Z,06545,,,2019-07-07T04:00:55.767Z,ico://sk/00329908
424074,Obec Vyšný Skálnik,649619,Vyšný Skálnik,2019-07-07T04:00:55.771Z,98052,,,2019-07-07T04:00:55.771Z,ico://sk/00649619
424075,Obec Tesáre,311146,Tesáre,2019-07-07T04:00:55.775Z,95621,,,2019-07-07T04:00:55.775Z,ico://sk/00311146
424076,Obec Vyšná Šebastová,328006,Vyšná Šebastová,2019-07-07T04:00:55.779Z,08006,,,2019-07-07T04:00:55.779Z,ico://sk/00328006
424077,Mesto Žilina,151866,Sabinov,2019-07-07T04:00:55.784Z,,,,2019-07-07T04:00:55.784Z,ico://sk/00151866_10324
424078,"JUDr. Jarmila Mračnová, notár",36085014,Šaštín-Stráže,2019-07-07T04:00:55.789Z,90841,J. Hollého,645,2019-07-07T04:00:55.789Z,ico://sk/36085014
424079,"JUDr. Katarína Debnárová, notár",42312540,Banská Štiavnica,2019-07-07T04:00:55.793Z,96901,Nám. Sv. Trojice,9,2019-07-07T04:00:55.793Z,ico://sk/42312540
424080,Obec Vyšné Valice,650111,Vyšné Valice,2019-07-07T04:00:55.798Z,98252,,,2019-07-07T04:00:55.798Z,ico://sk/00650111
424081,Obec Opátka,690465,Opátka,2019-07-07T04:00:55.802Z,04465,,7,2019-07-07T04:00:55.802Z,ico://sk/00690465
424082,Obec Orešany,800007,Orešany,2019-07-07T04:00:55.806Z,95606,,,2019-07-07T04:00:55.806Z,ico://sk/00800007
424083,Obec Kendice,327247,Kendice,2019-07-07T04:00:55.811Z,08201,,,2019-07-07T04:00:55.811Z,ico://sk/00327247
424084,Obec Mestečko,317519,Mestečko,2019-07-07T04:00:55.815Z,02052,,,2019-07-07T04:00:55.815Z,ico://sk/00317519
424085,Materská škola Kríková Bratislava,30796733,,2019-07-07T04:00:55.819Z,82107,Kríková,20,2019-07-07T04:00:55.819Z,ico://sk/30796733
424086,Základná škola s materskou školou Ždiar,37876465,Ždiar,2019-07-07T04:00:55.823Z,05955,,,2019-07-07T04:00:55.823Z,ico://sk/37876465
424087,Obec Turie,648060,Turie,2019-07-07T04:00:55.826Z,01312,Hlavná,,2019-07-07T04:00:55.826Z,ico://sk/00648060
424088,Obec Vlkovce,326712,Vlkovce,2019-07-07T04:00:55.830Z,05971,,,2019-07-07T04:00:55.830Z,ico://sk/00326712
424089,"Obec Kováčová, okres Zvolen",320005,Kováčová,2019-07-07T04:00:55.834Z,96237,Kúpeľná,12,2019-07-07T04:00:55.834Z,ico://sk/00320005
424090,Základná škola s materskou školou Torysa,37942247,Torysa,2019-07-07T04:00:55.837Z,08276,,,2019-07-07T04:00:55.837Z,ico://sk/37942247
424091,Obec Vrchteplá,317896,Vrchteplá,2019-07-07T04:00:55.841Z,01705,,,2019-07-07T04:00:55.841Z,ico://sk/00317896
424092,"Obec Bukovec, okres Myjava",309460,Bukovec,2019-07-07T04:00:55.844Z,90614,,,2019-07-07T04:00:55.844Z,ico://sk/00309460
424093,Obec Budiš,316598,Budiš,2019-07-07T04:00:55.848Z,03823,,,2019-07-07T04:00:55.848Z,ico://sk/00316598
424094,Obec Pstriná,330906,Pstriná,2019-07-07T04:00:55.852Z,09005,,,2019-07-07T04:00:55.852Z,ico://sk/00330906
424095,Obec Rovinka,305057,Rovinka,2019-07-07T04:00:55.856Z,90041,,,2019-07-07T04:00:55.856Z,ico://sk/00305057
424096,Obec Lesnica,330001,Lesnica,2019-07-07T04:00:55.859Z,06533,,,2019-07-07T04:00:55.859Z,ico://sk/00330001
424097,Obec Hodkovce,691241,Hodkovce,2019-07-07T04:00:55.864Z,04421,,,2019-07-07T04:00:55.864Z,ico://sk/00691241
424098,Obec Drienov,326984,Drienov,2019-07-07T04:00:55.869Z,08204,Mierová,1,2019-07-07T04:00:55.869Z,ico://sk/00326984
424099,Obec Zubné,323861,Zubné,2019-07-07T04:00:55.873Z,06733,,,2019-07-07T04:00:55.873Z,ico://sk/00323861
